transaction_id,date,type,amount,currency,institution,counterparty,location,is_fraud,description,fraud_pattern,day_of_week,month,hour,amount_log,amount_category,counterparty_freq
TXN7100399,2024-12-24,Sukuk,508.44640814437906,MYR,Qatar Islamic Bank,Nguyen-Wyatt,Guinea,False,Normal transaction,,1,12,13,6.233324661937846,small,1
TXN59310134,2024-05-16,Tawarruq,24.56457194834841,USD,Maybank Islamic,Weiss Ltd,Namibia,False,Normal transaction,,3,5,15,3.2412074847324237,small,1
TXN26700626,2025-03-01,Musharakah,243.26588801548635,QAR,Kuwait Finance House,"Small, Jensen and Johnson",Germany,False,Normal transaction,,5,3,16,5.498257336977204,small,1
TXN608669,2024-12-04,Sukuk,854.8234072890888,USD,Dubai Islamic Bank,Cole-Cameron,Montserrat,False,Normal transaction,,2,12,9,6.752064054963067,small,1
TXN18103876,2024-12-07,Ijarah,285.45062557680143,SAR,Maybank Islamic,"Pierce, Parker and Leonard",Egypt,False,Normal transaction,,5,12,17,5.657566184747477,small,1
TXN97100741,2025-03-07,Tawarruq,788.2259331817222,QAR,Maybank Islamic,Wilson-Jones,Bosnia and Herzegovina,False,Normal transaction,,4,3,12,6.671052633696925,small,1
TXN43733835,2025-03-31,Istisna,159.0701920085229,USD,Al Baraka Bank,"Coffey, Brown and Bass",Martinique,False,Normal transaction,,0,3,17,5.075612419086361,small,1
TXN68310612,2024-10-19,Ijarah,70.33594493593858,MYR,Al Baraka Bank,Jones-Webb,Palau,False,Normal transaction,,5,10,15,4.267400336935042,small,1
TXN76092867,2025-02-19,Istisna,36.90849301842121,MYR,Al Baraka Bank,"Smith, Hernandez and Morales",French Guiana,False,Normal transaction,,2,2,9,3.6351751771797334,small,1
TXN93600932,2024-06-27,Musharakah,244.62396843365744,MYR,Qatar Islamic Bank,"Mitchell, Evans and Parrish",Libyan Arab Jamahiriya,False,Normal transaction,,3,6,12,5.5038017828535155,small,1
TXN10839089,2025-01-24,Ijarah,25.576398681199837,USD,Al Baraka Bank,Sanchez-Henry,Gabon,False,Normal transaction,,4,1,12,3.2800235543086815,small,1
TXN61610705,2024-12-12,Musharakah,1190.9638344193654,SAR,Kuwait Finance House,Davis Group,India,False,Normal transaction,,3,12,8,7.08335750691281,medium,7
TXN94820243,2024-07-16,Qard,54.23123863426123,AED,Al Rajhi Bank,Wright-Moore,Gibraltar,False,Normal transaction,,1,7,10,4.011528710499591,small,1
TXN44140909,2024-11-16,Qard,414.98316719453635,USD,Dubai Islamic Bank,Rodriguez-Smith,Liechtenstein,False,Normal transaction,,5,11,8,6.030644795967922,small,1
TXN72680379,2024-06-21,Mudarabah,75.1125504024574,AED,Al Baraka Bank,Armstrong-Chaney,Paraguay,False,Normal transaction,,4,6,13,4.332213171144457,small,1
TXN17222508,2024-11-18,Tawarruq,69.05362960800407,MYR,Qatar Islamic Bank,Cooley PLC,Benin,False,Normal transaction,,0,11,16,4.249261085973225,small,1
TXN48015460,2024-07-15,Istisna,684.2752384509148,QAR,Qatar Islamic Bank,"Lopez, Lowe and Maxwell",Hong Kong,False,Normal transaction,,0,7,9,6.529820565516565,small,1
TXN40318226,2024-06-05,Murabaha,8.234921842649458,AED,Dubai Islamic Bank,Smith-Odonnell,Panama,False,Normal transaction,,2,6,14,2.222992150448033,small,1
TXN49229216,2025-01-25,Mudarabah,11.165063776251166,MYR,Dubai Islamic Bank,"Garrett, Hammond and Joseph",Kiribati,False,Normal transaction,,5,1,14,2.4985682188235656,small,1
TXN59700246,2024-08-12,Mudarabah,5.165965677185067,MYR,Maybank Islamic,"Oneill, Harris and Lee",Dominica,False,Normal transaction,,0,8,16,1.819044762984805,small,1
TXN22724325,2024-08-14,Musharakah,511.7956647691914,AED,Al Baraka Bank,Ramos-Miranda,Saint Lucia,False,Normal transaction,,2,8,17,6.239877451532486,small,1
TXN69561387,2024-12-05,Ijarah,265.30823600897156,SAR,Al Baraka Bank,Hood LLC,China,False,Normal transaction,,3,12,11,5.5846544199006765,small,1
TXN93359656,2025-02-14,Murabaha,3249.6136869212087,SAR,Al Rajhi Bank,Hubbard-Lucas,Gambia,False,Normal transaction,,4,2,11,8.086599084243245,medium,1
TXN85715613,2025-01-22,Mudarabah,529.1541676767068,MYR,Al Baraka Bank,Williams and Sons,Gabon,False,Normal transaction,,2,1,11,6.273167846656963,small,12
TXN99651623,2025-02-09,Ijarah,86.93752854544034,QAR,Dubai Islamic Bank,"Porter, Brown and Wilson",Micronesia,False,Normal transaction,,6,2,13,4.476626659485106,small,1
TXN73142994,2024-11-11,Murabaha,122.51557181464636,AED,Kuwait Finance House,Hill-Villegas,Mexico,False,Normal transaction,,0,11,13,4.8163672356876495,small,1
TXN54016642,2025-04-04,Istisna,81.34469234884796,SAR,Maybank Islamic,"Yu, Miller and Hall",Sierra Leone,False,Normal transaction,,4,4,8,4.410914002194934,small,1
TXN92455233,2024-07-21,Mudarabah,177.02999653444385,AED,Qatar Islamic Bank,Rice LLC,Albania,False,Normal transaction,,6,7,9,5.181952055950635,small,1
TXN71032243,2024-08-02,Sukuk,1201.0464923912557,SAR,Al Rajhi Bank,Johnson-Ewing,Spain,False,Normal transaction,,4,8,16,7.091780793541188,medium,1
TXN64921519,2024-12-12,Istisna,82.19046554550252,USD,Dubai Islamic Bank,Soto LLC,Tunisia,False,Normal transaction,,3,12,16,4.421132744451583,small,1
TXN55888587,2024-08-19,Ijarah,88.87423785967962,QAR,Dubai Islamic Bank,Clements Group,Finland,False,Normal transaction,,0,8,16,4.49841133600169,small,1
TXN49065712,2024-10-25,Musharakah,284.25194738243613,QAR,Dubai Islamic Bank,Smith Inc,Mongolia,False,Normal transaction,,4,10,9,5.653372815651173,small,13
TXN28128460,2024-12-23,Qard,20.38360703995426,SAR,Kuwait Finance House,Benson LLC,Bangladesh,False,Normal transaction,,0,12,10,3.0626246023094774,small,1
TXN329469,2024-06-10,Istisna,92.55929991431584,USD,Kuwait Finance House,Bowman-Price,Christmas Island,False,Normal transaction,,0,6,15,4.5385954589423205,small,1
TXN65145791,2025-04-05,Tawarruq,5.668326259917579,QAR,Qatar Islamic Bank,Mueller-Copeland,Turkmenistan,False,Normal transaction,,5,4,11,1.8973688928933499,small,1
TXN95536394,2024-05-30,Tawarruq,9.265763197756536,QAR,Kuwait Finance House,Martinez-Thomas,Bulgaria,False,Normal transaction,,3,5,13,2.3288143972206536,small,2
TXN40878587,2024-06-16,Tawarruq,219.6416619741289,USD,Al Baraka Bank,Guzman-Shepard,Saint Barthelemy,False,Normal transaction,,6,6,9,5.39653994653171,small,1
TXN44340289,2024-08-16,Murabaha,157.86567002907017,AED,Kuwait Finance House,"Farrell, Gomez and Jordan",Cocos (Keeling) Islands,False,Normal transaction,,4,8,8,5.068059002555139,small,1
TXN54345730,2024-08-13,Musharakah,212.20633766665642,SAR,Qatar Islamic Bank,Harrison-Chan,Ukraine,False,Normal transaction,,1,8,11,5.362260418241315,small,1
TXN78943102,2025-04-13,Tawarruq,466.48155709719055,AED,Kuwait Finance House,Hale Ltd,Madagascar,False,Normal transaction,,6,4,12,6.147359897891082,small,1
TXN4016280,2025-02-15,Ijarah,448.26226702010234,SAR,Al Baraka Bank,"Bailey, Burke and Mcintyre",Niger,False,Normal transaction,,5,2,16,6.107606830844807,small,1
TXN48321174,2024-09-18,Ijarah,158.0514309732189,QAR,Dubai Islamic Bank,Mack-Patrick,Tajikistan,False,Normal transaction,,2,9,16,5.069227615157,small,1
TXN91781100,2024-09-08,Qard,96.98546973712503,SAR,Dubai Islamic Bank,"Smith, Ortiz and Meyer",Estonia,False,Normal transaction,,6,9,13,4.584819199689267,small,1
TXN84913238,2025-02-17,Istisna,132.5378528180436,QAR,Dubai Islamic Bank,"Smith, Wu and Clark",Senegal,False,Normal transaction,,0,2,10,4.894384979358143,small,1
TXN5197414,2025-03-14,Musharakah,58.031773390862384,QAR,Kuwait Finance House,Harrison-Lewis,Morocco,False,Normal transaction,,4,3,9,4.078075830997891,small,1
TXN69991767,2024-08-14,Murabaha,17.90622927309381,MYR,Dubai Islamic Bank,Wagner-Allison,Canada,False,Normal transaction,,2,8,8,2.9394914589313434,small,1
TXN44601775,2024-05-18,Musharakah,92.99598902289868,QAR,Qatar Islamic Bank,Gray Ltd,Indonesia,False,Normal transaction,,5,5,10,4.543252111390452,small,3
TXN60990128,2025-01-06,Musharakah,17.978215481104105,MYR,Al Rajhi Bank,"Wilkinson, Johnston and Anderson",Ecuador,False,Normal transaction,,0,1,13,2.9432917677448853,small,1
TXN55537806,2025-04-29,Istisna,35.1960118721851,AED,Al Rajhi Bank,"Mills, Wilkerson and Jones",Monaco,False,Normal transaction,,1,4,16,3.58894894348599,small,1
TXN21718584,2025-02-11,Mudarabah,926.024837583115,SAR,Al Baraka Bank,Shepherd-Pruitt,United Arab Emirates,False,Normal transaction,,1,2,13,6.8319803587162085,small,1
TXN81587660,2024-08-05,Istisna,114.04706125282668,SAR,Dubai Islamic Bank,"Doyle, Moore and Davis",Tajikistan,False,Normal transaction,,0,8,11,4.745341272937642,small,1
TXN87675180,2025-01-02,Sukuk,283.71420100131087,MYR,Maybank Islamic,Hernandez-Goodman,Georgia,False,Normal transaction,,3,1,11,5.651485873620646,small,1
TXN30100685,2024-08-19,Mudarabah,77.97593442534425,AED,Dubai Islamic Bank,"Stewart, Hughes and Schmidt",Zambia,False,Normal transaction,,0,8,16,4.369143178531343,small,1
TXN87622044,2025-04-22,Musharakah,130.14141077955045,AED,Maybank Islamic,Jones LLC,Bermuda,False,Normal transaction,,1,4,16,4.876276212590255,small,3
TXN48944320,2024-12-23,Mudarabah,48.99006714172554,AED,Al Baraka Bank,Ross Group,Mauritius,False,Normal transaction,,0,12,17,3.9118243285277083,small,3
TXN35138827,2024-07-02,Sukuk,669.1021415436957,SAR,Qatar Islamic Bank,"Aguilar, Crawford and Wilson",Brazil,False,Normal transaction,,1,7,9,6.507430150830899,small,1
TXN29642250,2024-05-10,Mudarabah,98.67993763218767,MYR,Kuwait Finance House,Brown Ltd,Togo,False,Normal transaction,,4,5,15,4.601964429358647,small,7
TXN14192710,2024-09-15,Mudarabah,75.74673433164517,SAR,Kuwait Finance House,Hayes-Davis,Kazakhstan,False,Normal transaction,,6,9,17,4.340510836137235,small,1
TXN18505886,2024-05-13,Tawarruq,362.78742644007974,MYR,Maybank Islamic,Dalton-Greene,Australia,False,Normal transaction,,0,5,11,5.896569703749752,small,1
TXN70275627,2024-05-21,Qard,71.83108912282343,USD,Al Baraka Bank,"Klein, Wilson and Johnson",Samoa,False,Normal transaction,,1,5,15,4.28814291243386,small,1
TXN72761495,2025-01-04,Istisna,604.0465569093311,MYR,Dubai Islamic Bank,"Roach, Reynolds and Henderson",Bolivia,False,Normal transaction,,5,1,13,6.40530540863921,small,1
TXN73292067,2024-12-30,Murabaha,278.0558241733041,USD,Al Rajhi Bank,Peterson-Mullins,Philippines,False,Normal transaction,,0,12,14,5.63141184844937,small,1
TXN20993450,2025-01-06,Murabaha,48.92992315394393,MYR,Qatar Islamic Bank,Gomez LLC,Rwanda,False,Normal transaction,,0,1,8,3.910620485435506,small,2
TXN69415156,2024-12-16,Mudarabah,1515.2886755726402,MYR,Dubai Islamic Bank,Beltran and Sons,Cuba,False,Normal transaction,,0,12,14,7.324020967318041,medium,1
TXN85433083,2025-03-26,Istisna,6556.136153530739,USD,Al Baraka Bank,Daniels Inc,Monaco,False,Normal transaction,,2,3,15,8.78830922465544,medium,3
TXN89390105,2024-12-26,Tawarruq,49.480295434030594,MYR,Qatar Islamic Bank,"Knapp, Hansen and Nash",China,False,Normal transaction,,3,12,15,3.921583070712476,small,1
TXN79136939,2024-10-31,Sukuk,98.08383974265473,AED,Dubai Islamic Bank,Spencer-Holt,Turks and Caicos Islands,False,Normal transaction,,3,10,15,4.595966357833251,small,1
TXN7588308,2024-09-17,Tawarruq,35.14240467054527,QAR,Qatar Islamic Bank,Gibson-Huffman,Lao People's Democratic Republic,False,Normal transaction,,1,9,17,3.5874668205970726,small,1
TXN85219165,2024-09-08,Qard,312.72854714562106,SAR,Al Rajhi Bank,Barrett and Sons,Benin,False,Normal transaction,,6,9,9,5.748528112476787,small,1
TXN13445932,2025-03-26,Murabaha,195.92944548032213,MYR,Kuwait Finance House,Pineda-Ray,Slovenia,False,Normal transaction,,2,3,8,5.282845519818895,small,1
TXN58286073,2025-01-23,Qard,254.01436621118845,MYR,Al Rajhi Bank,"Thompson, Martinez and Cardenas",Brazil,False,Normal transaction,,3,1,11,5.541319881654588,small,1
TXN34320040,2024-06-13,Mudarabah,78.0783337485672,MYR,Kuwait Finance House,"Johnson, Lewis and Fisher",Grenada,False,Normal transaction,,3,6,13,4.37043892762731,small,1
TXN24007339,2024-05-18,Tawarruq,76.35923153904916,QAR,Al Baraka Bank,"Gray, Smith and Mendoza",Georgia,False,Normal transaction,,5,5,14,4.348459917526015,small,1
TXN58668212,2024-12-15,Murabaha,28.343217074169324,USD,Qatar Islamic Bank,Wilson-Bowman,Netherlands,False,Normal transaction,,6,12,12,3.379061414766957,small,1
TXN3437515,2025-01-12,Musharakah,186.65697722422235,QAR,Qatar Islamic Bank,Turner-Bowers,Turks and Caicos Islands,False,Normal transaction,,6,1,9,5.2346157070066175,small,1
TXN13201463,2024-07-16,Mudarabah,30.11984430019201,AED,Al Baraka Bank,Manning Group,Central African Republic,False,Normal transaction,,1,7,12,3.437845696090477,small,1
TXN66584293,2025-02-26,Mudarabah,2.115096710065531,SAR,Al Rajhi Bank,Thomas and Sons,Denmark,False,Normal transaction,,2,2,17,1.1362601983274756,small,2
TXN97954069,2024-12-07,Ijarah,725.9170162720195,AED,Dubai Islamic Bank,Anderson-Clayton,Nigeria,False,Normal transaction,,5,12,10,6.5888123255879245,small,1
TXN29033403,2024-11-27,Murabaha,321.9828479567212,AED,Al Rajhi Bank,Brennan-Rogers,Finland,False,Normal transaction,,2,11,13,5.777599219511506,small,1
TXN61687169,2025-01-31,Tawarruq,97.0228769073052,MYR,Al Baraka Bank,Martinez-Williams,Heard Island and McDonald Islands,False,Normal transaction,,4,1,17,4.585200889257846,small,1
TXN74170226,2025-04-11,Murabaha,410.10816096331706,QAR,Kuwait Finance House,"Brown, Williams and Neal",Saint Kitts and Nevis,False,Normal transaction,,4,4,15,6.018856345235174,small,1
TXN84199691,2024-07-05,Musharakah,133.94950697822716,AED,Qatar Islamic Bank,"Zimmerman, Zavala and Rhodes",Armenia,False,Normal transaction,,4,7,8,4.90490068609111,small,1
TXN69092591,2024-06-24,Sukuk,1716.954855252525,MYR,Dubai Islamic Bank,"Alvarez, Willis and Walker",Tajikistan,False,Normal transaction,,0,6,12,7.448889824697501,medium,1
TXN68322706,2024-09-18,Mudarabah,275.2827744754008,AED,Qatar Islamic Bank,Zimmerman Inc,Maldives,False,Normal transaction,,2,9,16,5.621424886429654,small,1
TXN55801466,2024-07-03,Ijarah,365.0244126323522,QAR,Qatar Islamic Bank,Carr-Knox,San Marino,False,Normal transaction,,2,7,13,5.902700032358232,small,1
TXN65930093,2025-03-03,Istisna,688.2804970757876,USD,Maybank Islamic,Phillips-Cruz,Latvia,False,Normal transaction,,0,3,8,6.535648295679908,small,1
TXN69191438,2024-07-12,Ijarah,496.49504477782705,MYR,Dubai Islamic Bank,Harris Inc,Afghanistan,False,Normal transaction,,4,7,17,6.20958559630347,small,3
TXN88021458,2024-11-03,Qard,271.43907868423787,USD,Al Rajhi Bank,Velazquez Group,Comoros,False,Normal transaction,,6,11,15,5.607415024647527,small,2
TXN82536021,2024-08-13,Murabaha,174.73464356439004,SAR,Al Baraka Bank,Evans Inc,Suriname,False,Normal transaction,,1,8,16,5.168975150283687,small,4
TXN50744650,2025-03-05,Qard,94.32727055495252,USD,Al Rajhi Bank,"Haynes, Nicholson and Villa",South Africa,False,Normal transaction,,2,3,16,4.557315924552038,small,1
TXN99635693,2025-04-25,Musharakah,274.69629864103143,SAR,Al Baraka Bank,White-Moody,Rwanda,False,Normal transaction,,4,4,13,5.619299892625998,small,1
TXN8586069,2025-02-25,Qard,13.733856109936387,QAR,Kuwait Finance House,"Pratt, Hammond and Kennedy",Iraq,False,Normal transaction,,1,2,16,2.690147982360919,small,1
TXN46601770,2024-09-19,Ijarah,117.7071684622139,USD,Al Rajhi Bank,"Hudson, Davis and Hamilton",Chile,False,Normal transaction,,3,9,10,4.776659691217693,small,1
TXN46215392,2024-06-30,Qard,73.90605037510142,SAR,Maybank Islamic,"Harding, Olson and Spencer",Oman,False,Normal transaction,,6,6,16,4.316234666634546,small,1
TXN42737701,2025-02-05,Tawarruq,2345.4264657859253,SAR,Qatar Islamic Bank,Smith Group,Croatia,False,Normal transaction,,2,2,14,7.760648796915146,medium,12
TXN78934066,2024-06-12,Musharakah,355.0632289449924,SAR,Al Baraka Bank,"Robbins, Adkins and Castro",Guatemala,False,Normal transaction,,2,6,12,5.875108324477395,small,1
TXN36391021,2024-05-14,Ijarah,99.46088728992022,AED,Qatar Islamic Bank,"Stanton, Fisher and Fletcher",Palau,False,Normal transaction,,1,5,10,4.609768470553651,small,1
TXN19996578,2025-01-18,Tawarruq,285.3025287889301,SAR,Qatar Islamic Bank,Wyatt Group,Bouvet Island (Bouvetoya),False,Normal transaction,,5,1,11,5.6570490447193755,small,1
TXN8239771,2024-07-02,Ijarah,39.391215297280574,AED,Dubai Islamic Bank,"Ritter, Myers and Neal",United Kingdom,False,Normal transaction,,1,7,8,3.6986123181862984,small,1
TXN8039155,2024-07-13,Sukuk,145.47092338327235,AED,Al Rajhi Bank,Vega-Olson,Seychelles,False,Normal transaction,,5,7,10,4.986826933558807,small,1
TXN73973516,2024-09-20,Murabaha,125.04922279718755,USD,Qatar Islamic Bank,Smith-Rojas,Cocos (Keeling) Islands,True,Fictitious commodity transaction,fake_commodity,4,9,14,4.836672487785388,small,1
TXN93704565,2024-12-12,Tawarruq,402.38536841498467,AED,Maybank Islamic,"Campos, Mosley and Wood",Estonia,False,Normal transaction,,3,12,13,5.999892354200403,small,1
TXN35570335,2024-05-19,Mudarabah,103.32716230269557,AED,Maybank Islamic,"Casey, Mcguire and Miller",United States Minor Outlying Islands,False,Normal transaction,,6,5,9,4.647531752864267,small,1
TXN54380422,2024-05-16,Mudarabah,225.1554202034801,SAR,Al Baraka Bank,Meyers Ltd,Spain,False,Normal transaction,,3,5,10,5.421222462930385,small,1
TXN16176335,2025-04-10,Sukuk,1304.2430699088204,QAR,Maybank Islamic,"Choi, Martinez and Nelson",Macao,False,Normal transaction,,3,4,13,7.174144562878996,medium,1
TXN34830347,2025-01-12,Musharakah,167.69997104280753,SAR,Al Rajhi Bank,Farley Ltd,Turkey,False,Normal transaction,,6,1,16,5.128121817902871,small,1
TXN37304807,2025-03-12,Tawarruq,6.1036328705019764,USD,Maybank Islamic,Nguyen Group,Greece,False,Normal transaction,,2,3,9,1.9606063250895251,small,4
TXN63336242,2025-02-21,Tawarruq,56.72999795278558,USD,Qatar Islamic Bank,"Kelley, Boyer and Cordova",Colombia,False,Normal transaction,,4,2,11,4.05577693361096,small,1
TXN86735459,2024-10-08,Sukuk,514.417928054459,QAR,Maybank Islamic,Silva-Ortiz,Malaysia,False,Normal transaction,,1,10,12,6.244978082352247,small,1
TXN14166845,2024-07-21,Ijarah,207.41459235325524,AED,Dubai Islamic Bank,"Dean, Williams and Higgins",Nauru,False,Normal transaction,,6,7,11,5.339529328316805,small,1
TXN22918903,2024-10-05,Murabaha,169.8176308924344,AED,Dubai Islamic Bank,"Williams, Osborne and Davis",Tokelau,False,Normal transaction,,5,10,11,5.140596501392639,small,1
TXN2654261,2024-09-13,Istisna,5934.532219332399,MYR,Dubai Islamic Bank,"Green, Phillips and Green",Italy,False,Normal transaction,,4,9,17,8.688711977721194,medium,1
TXN74201612,2024-12-18,Qard,673.2613431188583,USD,Qatar Islamic Bank,Nguyen-Galloway,Malaysia,False,Normal transaction,,2,12,9,6.51361778519143,small,1
TXN76613511,2024-05-22,Istisna,772.7579356097972,SAR,Kuwait Finance House,Gregory PLC,South Africa,False,Normal transaction,,2,5,17,6.651259079984723,small,1
TXN79354243,2024-12-13,Murabaha,799.1568481646881,SAR,Qatar Islamic Bank,Phillips-Soto,Botswana,False,Normal transaction,,4,12,15,6.684807768656497,small,1
TXN26213074,2024-08-05,Mudarabah,77.00079116351779,SAR,Maybank Islamic,Lutz-Potts,Heard Island and McDonald Islands,False,Normal transaction,,0,8,14,4.356718969760173,small,1
TXN92248406,2025-01-25,Ijarah,155.50047158501957,MYR,Kuwait Finance House,"Hartman, Hardin and Whitaker",Burundi,False,Normal transaction,,5,1,11,5.053059023298476,small,1
TXN85275681,2024-05-25,Musharakah,10.652544901709417,AED,Dubai Islamic Bank,Moody Group,Sweden,False,Normal transaction,,5,5,14,2.4555246026544095,small,1
TXN61764847,2025-02-09,Mudarabah,1076.3102165332348,MYR,Al Baraka Bank,"Rogers, Hoffman and Lloyd",Vanuatu,False,Normal transaction,,6,2,14,6.982222673316828,medium,1
TXN55086137,2025-02-19,Sukuk,74.4574433531367,MYR,Al Rajhi Bank,Burch-Welch,Switzerland,False,Normal transaction,,2,2,10,4.32356883313973,small,1
TXN50899454,2024-07-28,Qard,57.595567798561426,QAR,Maybank Islamic,Wise LLC,Grenada,False,Normal transaction,,6,7,17,4.070659058885672,small,2
TXN17617947,2024-12-08,Qard,239.18796084321633,AED,Kuwait Finance House,Brennan PLC,United Arab Emirates,False,Normal transaction,,6,12,8,5.4814217870043205,small,1
TXN74363267,2024-06-06,Mudarabah,96.50043689042303,SAR,Al Baraka Bank,Luna Ltd,Macao,False,Normal transaction,,3,6,10,4.579856858921178,small,1
TXN36589699,2024-07-30,Qard,32.14875602427604,USD,Qatar Islamic Bank,Hall-Wheeler,Argentina,False,Normal transaction,,1,7,12,3.5010051902649018,small,1
TXN81441314,2024-08-20,Qard,3408.5672781390513,SAR,Al Baraka Bank,Weaver-Guerrero,Cameroon,False,Normal transaction,,1,8,17,8.134340664318906,medium,1
TXN71092446,2024-05-17,Mudarabah,463.88345718569934,USD,Maybank Islamic,Bush-Wilson,Norway,False,Normal transaction,,4,5,17,6.141786744466309,small,1
TXN72470160,2025-03-25,Musharakah,8360.8961088087,MYR,Al Baraka Bank,Mueller Inc,Ecuador,False,Normal transaction,,1,3,8,9.031440487635633,medium,1
TXN62371552,2024-12-04,Sukuk,296.54706260519026,SAR,Dubai Islamic Bank,"Ballard, Bruce and Watson",Swaziland,False,Normal transaction,,2,12,9,5.695572406105283,small,1
TXN807860,2024-10-08,Mudarabah,749.6048924286671,QAR,Kuwait Finance House,Olson-Wilson,Turks and Caicos Islands,False,Normal transaction,,1,10,12,6.620879404703482,small,1
TXN68518049,2025-02-08,Sukuk,1201.2909319867933,AED,Dubai Islamic Bank,Sweeney-Lopez,Israel,False,Normal transaction,,5,2,11,7.091984125730674,medium,1
TXN770226,2025-03-05,Istisna,112.77979886946132,MYR,Dubai Islamic Bank,Jenkins and Sons,Lao People's Democratic Republic,False,Normal transaction,,2,3,15,4.734264991606589,small,4
TXN99077123,2025-04-18,Istisna,119.00641009327929,MYR,Qatar Islamic Bank,Jensen Group,Bhutan,False,Normal transaction,,4,4,11,4.78754515879938,small,3
TXN66977577,2024-10-16,Istisna,28.37734014197306,USD,Maybank Islamic,Williams-Smith,Cambodia,False,Normal transaction,,2,10,17,3.380223633698876,small,1
TXN71896740,2024-09-13,Tawarruq,426.5984293206657,USD,Al Baraka Bank,Petty-Davidson,Greenland,False,Normal transaction,,4,9,13,6.058184505899677,small,1
TXN42320368,2024-08-20,Tawarruq,336.7478678204092,SAR,Maybank Islamic,"Stein, Padilla and Wilson",Congo,False,Normal transaction,,1,8,8,5.822299663927441,small,1
TXN11129708,2024-07-09,Murabaha,84.05641067480893,QAR,Qatar Islamic Bank,Ryan Group,Gibraltar,False,Normal transaction,,1,7,8,4.443314691366475,small,1
TXN31655691,2025-01-18,Ijarah,36.01341284367069,USD,Dubai Islamic Bank,"Ayers, Ellis and Jones",Djibouti,False,Normal transaction,,5,1,9,3.6112803562420046,small,1
TXN93075091,2024-07-13,Sukuk,38.446680244755875,AED,Al Baraka Bank,Elliott Ltd,Serbia,False,Normal transaction,,5,7,9,3.6749498927942343,small,4
TXN37900526,2024-11-29,Murabaha,104.13185298667396,MYR,Maybank Islamic,"Bailey, Reed and Griffin",Chile,False,Normal transaction,,4,11,8,4.655215305102284,small,1
TXN84325221,2025-02-08,Qard,305.86006244470326,QAR,Al Rajhi Bank,"Griffin, Mccarthy and Curry",New Caledonia,False,Normal transaction,,5,2,16,5.726391821012781,small,1
TXN56934990,2025-04-17,Sukuk,8.102155977970568,AED,Al Rajhi Bank,"Rogers, Morales and Barnett",Niger,False,Normal transaction,,3,4,8,2.2085113061176442,small,1
TXN58942517,2024-11-05,Musharakah,1352.7628320561491,QAR,Kuwait Finance House,Burgess Inc,Svalbard & Jan Mayen Islands,False,Normal transaction,,1,11,8,7.210643277166785,medium,1
TXN10351615,2025-01-09,Ijarah,119.26008235063281,SAR,Al Rajhi Bank,"Jackson, Rodriguez and Alvarez",Finland,False,Normal transaction,,3,1,12,4.78965675038279,small,1
TXN36663200,2024-06-22,Tawarruq,63.20316348365734,QAR,Al Baraka Bank,"Anderson, Garza and Webb",Lao People's Democratic Republic,False,Normal transaction,,5,6,14,4.162052484928297,small,1
TXN29159573,2024-06-18,Musharakah,2258.3629288115117,USD,Maybank Islamic,Martinez-Alexander,United Kingdom,False,Normal transaction,,1,6,15,7.7228381626214935,medium,1
TXN80583462,2024-12-07,Sukuk,418.8453700959711,USD,Al Baraka Bank,"Richardson, Contreras and Gordon",Denmark,False,Normal transaction,,5,12,16,6.039886477049348,small,1
TXN65924001,2025-03-05,Istisna,66.9376962779981,AED,Qatar Islamic Bank,"Dawson, Herring and Reilly",Jordan,False,Normal transaction,,2,3,11,4.218591053973823,small,1
TXN43582278,2024-08-26,Sukuk,10.047941054374807,QAR,Maybank Islamic,Edwards-English,Panama,False,Normal transaction,,0,8,12,2.4022440806813536,small,1
TXN32704524,2024-07-09,Sukuk,40.860473511153884,QAR,Kuwait Finance House,Christensen Ltd,Uganda,False,Normal transaction,,1,7,14,3.7343420287349054,small,1
TXN27208476,2024-12-31,Istisna,397.52905606818166,MYR,Dubai Islamic Bank,Randall PLC,Congo,False,Normal transaction,,1,12,14,5.987780409168644,small,1
TXN75401913,2024-06-23,Qard,288.78017587603875,AED,Qatar Islamic Bank,Steele-Christian,Guinea,False,Normal transaction,,6,6,12,5.669122621321921,small,1
TXN92449475,2024-05-14,Mudarabah,142.85049135706052,MYR,Qatar Islamic Bank,"King, Salazar and Decker",Panama,False,Normal transaction,,1,5,10,4.9687745057516155,small,1
TXN23194534,2024-10-29,Istisna,29.07104899887773,USD,Dubai Islamic Bank,Nelson-Price,Russian Federation,False,Normal transaction,,1,10,10,3.403562881622349,small,1
TXN65610146,2024-12-12,Murabaha,65.13175303687197,AED,Al Rajhi Bank,Garcia and Sons,Saint Helena,False,Normal transaction,,3,12,10,4.191649010285343,small,4
TXN19524820,2025-03-02,Mudarabah,34.42367139481625,SAR,Al Baraka Bank,"Page, Long and Sims",Argentina,False,Normal transaction,,6,3,15,3.567380280139938,small,1
TXN42809466,2024-08-30,Qard,11290.456883424567,USD,Al Rajhi Bank,Pierce-Harvey,Canada,False,Normal transaction,,4,8,15,9.331801690751602,large,1
TXN82950493,2025-04-25,Murabaha,130.58029186475,AED,Qatar Islamic Bank,"Jackson, Rogers and Turner",Western Sahara,False,Normal transaction,,4,4,14,4.879617249809747,small,1
TXN96374375,2025-05-09,Qard,21.827930514975556,AED,Maybank Islamic,"Hernandez, Johnson and Griffith",Nigeria,False,Normal transaction,,4,5,11,3.1279848088191002,small,1
